"Gene","Module"
"TSFM","turquoise"
"TSG101","turquoise"
"TSGA10","turquoise"
"TSHZ1","turquoise"
"TSHZ2","grey"
"TSHZ3","green"
"TSKU","blue"
"TSLP","grey"
"TSN","turquoise"
"TSNARE1","blue"
"TSNAX","turquoise"
"TSNAX-DISC1","grey"
"TSNAXIP1","red"
"TSPAN1","grey"
"TSPAN10","blue"
"TSPAN11","grey"
"TSPAN12","grey"
"TSPAN13","turquoise"
"TSPAN14","blue"
"TSPAN15","blue"
"TSPAN17","blue"
"TSPAN19","green"
"TSPAN2","turquoise"
"TSPAN3","turquoise"
"TSPAN31","turquoise"
"TSPAN33","grey"
"TSPAN4","blue"
"TSPAN5","turquoise"
"TSPAN6","turquoise"
"TSPAN7","green"
"TSPAN8","grey"
"TSPAN9","blue"
"TSPO","blue"
"TSPYL1","turquoise"
"TSPYL2","turquoise"
"TSPYL4","turquoise"
"TSPYL5","green"
"TSR1","turquoise"
"TSR2","turquoise"
"TSR3","blue"
"TSSC4","blue"
"TSSK2","brown"
"TSSK3","turquoise"
"TSSK4","grey"
"TSSK6","blue"
"TST","blue"
"TSTD1","blue"
"TSTD2","turquoise"
"TSTD3","grey"
"TTBK1","blue"
"TTBK2","turquoise"
"TTC1","turquoise"
"TTC12","turquoise"
"TTC13","turquoise"
"TTC14","turquoise"
"TTC16","brown"
"TTC17","turquoise"
"TTC19","turquoise"
"TTC21A","turquoise"
"TTC21B","turquoise"
"TTC22","grey"
"TTC23","turquoise"
"TTC23L","turquoise"
"TTC27","turquoise"
"TTC28","turquoise"
"TTC29","brown"
"TTC3","turquoise"
"TTC31","turquoise"
"TTC32","turquoise"
"TTC33","turquoise"
"TTC34","grey"
"TTC36","yellow"
"TTC38","blue"
"TTC39A","grey"
"TTC39B","turquoise"
"TTC39C","turquoise"
"TTC4","turquoise"
"TTC5","turquoise"
"TTC7A","blue"
"TTC7B","grey"
"TTC8","turquoise"
"TTC9","grey"
"TTC9B","blue"
"TTC9C","turquoise"
"TTF1","turquoise"
"TTF2","turquoise"
"TTI1","turquoise"
"TTI2","turquoise"
"TTK","turquoise"
"TTL","turquoise"
"TTLL1","blue"
"TTLL10","brown"
"TTLL11","turquoise"
"TTLL12","blue"
"TTLL13","grey"
"TTLL3","blue"
"TTLL4","turquoise"
"TTLL5","turquoise"
"TTLL6","green"
"TTLL7","grey"
"TTLL9","grey"
"TTN","turquoise"
"TTPA","grey"
"TTPAL","turquoise"
"TTYH1","red"
"TTYH2","blue"
"TTYH3","blue"
"TUB","grey"
"TUBA1A","turquoise"
"TUBA1B","turquoise"
"TUBA1C","blue"
"TUBA4A","blue"
"TUBA4B","blue"
"TUBA8","grey"
"TUBAL3","brown"
"TUBB","blue"
"TUBB1","grey"
"TUBB2A","blue"
"TUBB2B","blue"
"TUBB3","blue"
"TUBB4B","blue"
"TUBB6","grey"
"TUBD1","turquoise"
"TUBE1","turquoise"
"TUBG1","blue"
"TUBG2","blue"
"TUBGCP2","blue"
"TUBGCP3","turquoise"
"TUBGCP4","turquoise"
"TUBGCP5","turquoise"
"TUBGCP6","blue"
"TUFM","blue"
"TUFT1","turquoise"
"TUG1","turquoise"
"TULP3","turquoise"
"TULP4","turquoise"
"TUSC1","grey"
"TUSC2","turquoise"
"TUSC3","grey"
"TUT1","blue"
"TVP23A","grey"
"TVP23B","turquoise"
"TVP23C","turquoise"
"TVP23C-CDRT4","green"
"TWF1","turquoise"
"TWF2","blue"
"TWIST1","yellow"
"TWSG1","turquoise"
"TXLNA","turquoise"
"TXLNB","green"
"TXLNG","turquoise"
"TXN","turquoise"
"TXN2","blue"
"TXNDC11","turquoise"
"TXNDC12","turquoise"
"TXNDC15","turquoise"
"TXNDC16","turquoise"
"TXNDC17","turquoise"
"TXNDC5","blue"
"TXNDC9","turquoise"
"TXNIP","turquoise"
"TXNL1","turquoise"
"TXNL4A","turquoise"
"TXNL4B","turquoise"
"TXNRD1","turquoise"
"TXNRD2","blue"
"TXNRD3","turquoise"
"TYK2","blue"
"TYMP","grey"
"TYMS","turquoise"
"TYRO3","blue"
"TYSND1","blue"
"TYW1","turquoise"
"TYW1B","turquoise"
"TYW3","turquoise"
"TYW5","turquoise"
"U2AF1","turquoise"
"U2AF1L4","blue"
"U2AF2","blue"
"U2SURP","turquoise"
"UACA","turquoise"
"UAP1","turquoise"
"UAP1L1","blue"
"UBA1","blue"
"UBA2","turquoise"
"UBA3","turquoise"
"UBA5","turquoise"
"UBA52","turquoise"
"UBA6","turquoise"
"UBA7","blue"
"UBAC1","blue"
"UBAC2","turquoise"
"UBALD1","blue"
"UBALD2","blue"
"UBAP1","turquoise"
"UBAP1L","grey"
"UBAP2","turquoise"
"UBAP2L","turquoise"
"UBASH3B","turquoise"
"UBB","blue"
"UBC","turquoise"
"UBD","brown"
"UBE2A","turquoise"
"UBE2B","turquoise"
"UBE2C","grey"
"UBE2D1","turquoise"
"UBE2D2","turquoise"
"UBE2D3","turquoise"
"UBE2D4","turquoise"
"UBE2E1","turquoise"
"UBE2E2","turquoise"
"UBE2E3","turquoise"
"UBE2F","turquoise"
"UBE2G1","turquoise"
"UBE2G2","turquoise"
"UBE2H","turquoise"
"UBE2I","turquoise"
"UBE2J1","turquoise"
"UBE2J2","blue"
"UBE2K","turquoise"
"UBE2L3","turquoise"
"UBE2L6","blue"
"UBE2M","blue"
"UBE2N","turquoise"
"UBE2O","blue"
"UBE2Q1","turquoise"
"UBE2Q2","turquoise"
"UBE2R2","turquoise"
"UBE2S","blue"
"UBE2T","turquoise"
"UBE2V1","turquoise"
"UBE2V2","turquoise"
"UBE2W","turquoise"
"UBE2Z","turquoise"
"UBE3A","turquoise"
"UBE3B","turquoise"
"UBE3C","turquoise"
"UBE3D","turquoise"
"UBE4A","turquoise"
"UBE4B","turquoise"
"UBFD1","turquoise"
"UBIAD1","turquoise"
"UBL3","turquoise"
"UBL4A","blue"
"UBL5","turquoise"
"UBL7","blue"
"UBLCP1","turquoise"
"UBN1","turquoise"
"UBN2","turquoise"
"UBOX5","blue"
"UBP1","turquoise"
"UBQLN1","turquoise"
"UBQLN2","turquoise"
"UBQLN4","turquoise"
"UBQLNL","grey"
"UBR1","turquoise"
"UBR2","turquoise"
"UBR3","turquoise"
"UBR4","turquoise"
"UBR5","turquoise"
"UBR7","turquoise"
"UBTD1","blue"
"UBTD2","turquoise"
"UBTF","turquoise"
"UBXN1","blue"
"UBXN10","green"
"UBXN11","blue"
"UBXN2A","turquoise"
"UBXN2B","turquoise"
"UBXN4","turquoise"
"UBXN6","blue"
"UBXN7","turquoise"
"UBXN8","turquoise"
"UCHL1","grey"
"UCHL3","turquoise"
"UCHL5","turquoise"
"UCK1","blue"
"UCK2","turquoise"
"UCKL1","blue"
"UCN2","brown"
"UCN3","brown"
"UCP2","blue"
"UCP3","grey"
"UEVLD","turquoise"
"UFC1","turquoise"
"UFL1","turquoise"
"UFM1","turquoise"
"UFSP1","blue"
"UFSP2","turquoise"
"UGCG","turquoise"
"UGDH","turquoise"
"UGGT1","turquoise"
"UGGT2","turquoise"
"UGP2","turquoise"
"UGT1A1","brown"
"UGT1A10","brown"
"UGT1A4","brown"
"UGT1A6","brown"
"UGT1A7","brown"
"UGT1A8","brown"
"UGT2A1","brown"
"UGT2B15","brown"
"UGT2B17","grey"
"UGT2B28","brown"
"UGT2B4","brown"
"UGT2B7","brown"
"UGT8","grey"
"UHMK1","turquoise"
"UHRF1","blue"
"UHRF2","turquoise"
"UIMC1","turquoise"
"ULBP1","grey"
"ULBP2","turquoise"
"ULBP3","turquoise"
"ULK1","blue"
"ULK2","turquoise"
"ULK3","blue"
"ULK4","turquoise"
"UMODL1","grey"
"UMPS","turquoise"
"UNC119","blue"
"UNC119B","turquoise"
"UNC13A","grey"
"UNC13B","turquoise"
"UNC13D","blue"
"UNC45A","blue"
"UNC50","turquoise"
"UNC5B","blue"
"UNC5C","yellow"
"UNC5CL","grey"
"UNC5D","yellow"
"UNC79","grey"
"UNC80","yellow"
"UNC93B1","blue"
"UNG","turquoise"
"UNK","turquoise"
"UNKL","blue"
"UPF1","blue"
"UPF2","turquoise"
"UPF3A","turquoise"
"UPF3B","turquoise"
"UPK1B","yellow"
"UPK2","brown"
"UPK3B","blue"
"UPP1","turquoise"
"UPRT","turquoise"
"UQCC1","turquoise"
"UQCC2","blue"
"UQCC3","blue"
"UQCR10","blue"
"UQCR11","blue"
"UQCRB","turquoise"
"UQCRC1","blue"
"UQCRC2","turquoise"
"UQCRFS1","turquoise"
"UQCRH","turquoise"
"UQCRHL","turquoise"
"UQCRQ","turquoise"
"URB1","turquoise"
"URB2","turquoise"
"URGCP","blue"
"URI1","turquoise"
"URM1","blue"
"UROD","blue"
"UROS","turquoise"
"USB1","turquoise"
"USE1","blue"
"USF1","turquoise"
"USF2","blue"
"USH1C","yellow"
"USH1G","grey"
"USH2A","grey"
"USO1","turquoise"
"USP1","turquoise"
"USP10","turquoise"
"USP11","blue"
"USP12","turquoise"
"USP13","turquoise"
"USP14","turquoise"
"USP15","turquoise"
"USP16","turquoise"
"USP18","grey"
"USP19","blue"
"USP2","blue"
"USP20","blue"
"USP21","turquoise"
"USP22","turquoise"
"USP24","turquoise"
"USP25","turquoise"
"USP27X","turquoise"
"USP28","turquoise"
"USP3","turquoise"
"USP30","turquoise"
"USP31","turquoise"
"USP32","turquoise"
"USP33","turquoise"
"USP34","turquoise"
"USP35","blue"
"USP36","blue"
"USP37","turquoise"
"USP38","turquoise"
"USP39","turquoise"
"USP4","turquoise"
"USP40","turquoise"
"USP42","turquoise"
"USP43","blue"
"USP44","grey"
"USP45","turquoise"
"USP46","turquoise"
"USP47","turquoise"
"USP48","turquoise"
"USP49","turquoise"
"USP5","blue"
"USP50","grey"
"USP51","turquoise"
"USP53","turquoise"
"USP54","turquoise"
"USP6","grey"
"USP6NL","turquoise"
"USP7","turquoise"
"USP8","turquoise"
"USP9X","turquoise"
"USP9Y","grey"
"USPL1","turquoise"
"UST","grey"
"UTP14A","turquoise"
"UTP15","turquoise"
"UTP18","turquoise"
"UTP20","turquoise"
"UTP23","turquoise"
"UTP3","turquoise"
"UTP6","turquoise"
"UTRN","turquoise"
"UTS2","brown"
"UTS2B","grey"
"UTY","grey"
"UVRAG","turquoise"
"UVSSA","turquoise"
"UXS1","turquoise"
"UXT","turquoise"
"VAC14","blue"
"VAMP1","turquoise"
"VAMP2","turquoise"
"VAMP3","turquoise"
"VAMP4","turquoise"
"VAMP5","blue"
"VAMP7","black"
"VAMP8","grey"
"VANGL1","turquoise"
"VANGL2","turquoise"
"VAPA","turquoise"
"VAPB","turquoise"
"VARS2","grey"
"VASH1","red"
"VASH2","grey"
"VASN","blue"
"VASP","blue"
"VAT1","blue"
"VAV1","grey"
"VAV2","blue"
"VAV3","green"
"VAX2","blue"
"VBP1","turquoise"
"VCAM1","yellow"
"VCAN","grey"
"VCL","turquoise"
"VCP","turquoise"
"VCPIP1","turquoise"
"VCPKMT","turquoise"
"VDAC1","turquoise"
"VDAC2","turquoise"
"VDAC3","turquoise"
"VDR","grey"
"VEGFA","grey"
"VEGFB","blue"
"VEGFC","red"
"VEPH1","turquoise"
"VEZF1","turquoise"
"VEZT","turquoise"
"VGF","grey"
"VGLL1","brown"
"VGLL3","turquoise"
"VGLL4","turquoise"
"VHL","turquoise"
"VIL1","grey"
"VILL","blue"
"VIM","turquoise"
"VIPAS39","turquoise"
"VIPR1","grey"
"VIPR2","yellow"
"VKORC1","blue"
"VKORC1L1","turquoise"
"VLDLR","grey"
"VMA21","turquoise"
"VMAC","turquoise"
"VMO1","blue"
"VMP1","turquoise"
"VN1R1","grey"
"VNN1","grey"
"VNN2","brown"
"VOPP1","turquoise"
"VPS11","turquoise"
"VPS13A","turquoise"
"VPS13B","turquoise"
"VPS13C","turquoise"
"VPS13D","turquoise"
"VPS16","blue"
"VPS18","blue"
"VPS25","turquoise"
"VPS26A","turquoise"
"VPS26B","turquoise"
"VPS28","blue"
"VPS29","turquoise"
"VPS33A","turquoise"
"VPS33B","turquoise"
"VPS35","turquoise"
"VPS36","turquoise"
"VPS37A","turquoise"
"VPS37B","blue"
"VPS37C","blue"
"VPS37D","blue"
"VPS39","turquoise"
"VPS41","turquoise"
"VPS45","turquoise"
"VPS4A","blue"
"VPS4B","turquoise"
"VPS51","blue"
"VPS52","black"
"VPS53","turquoise"
"VPS54","turquoise"
"VPS72","turquoise"
"VPS8","turquoise"
"VPS9D1","blue"
"VRK1","turquoise"
"VRK2","turquoise"
"VRK3","turquoise"
"VSIG1","grey"
"VSIG10","turquoise"
"VSIG10L","blue"
"VSIG2","grey"
"VSIG8","grey"
"VSNL1","grey"
"VSTM2L","blue"
"VSTM5","grey"
"VTA1","turquoise"
"VTCN1","grey"
"VTI1A","turquoise"
"VTI1B","turquoise"
"VWA1","grey"
"VWA2","grey"
"VWA3A","grey"
"VWA3B","grey"
"VWA5A","grey"
"VWA5B2","blue"
"VWA7","green"
"VWA8","turquoise"
"VWC2L","yellow"
"VWCE","blue"
"VWDE","turquoise"
"VWF","blue"
"WAC","turquoise"
"WARS2","turquoise"
"WAS","grey"
"WASF1","turquoise"
"WASF2","turquoise"
"WASF3","red"
"WASL","turquoise"
"WBP1","blue"
"WBP11","turquoise"
"WBP1L","turquoise"
"WBP2","blue"
"WBP2NL","yellow"
"WBP4","turquoise"
"WDFY1","turquoise"
"WDFY2","turquoise"
"WDFY3","turquoise"
"WDHD1","turquoise"
"WDPCP","turquoise"
"WDR1","blue"
"WDR11","turquoise"
"WDR12","turquoise"
"WDR13","blue"
"WDR17","grey"
"WDR18","blue"
"WDR19","turquoise"
"WDR20","turquoise"
"WDR24","blue"
"WDR25","blue"
"WDR26","turquoise"
"WDR27","turquoise"
"WDR3","turquoise"
"WDR31","turquoise"
"WDR33","turquoise"
"WDR35","turquoise"
"WDR36","turquoise"
"WDR37","turquoise"
"WDR38","grey"
"WDR4","blue"
"WDR41","turquoise"
"WDR43","turquoise"
"WDR44","turquoise"
"WDR45","blue"
"WDR45B","turquoise"
"WDR46","blue"
"WDR47","turquoise"
"WDR48","turquoise"
"WDR49","grey"
"WDR5","turquoise"
"WDR53","turquoise"
"WDR54","blue"
"WDR55","turquoise"
"WDR59","turquoise"
"WDR5B","turquoise"
"WDR6","blue"
"WDR62","blue"
"WDR7","turquoise"
"WDR70","turquoise"
"WDR72","green"
"WDR73","turquoise"
"WDR74","blue"
"WDR75","turquoise"
"WDR76","turquoise"
"WDR77","turquoise"
"WDR81","blue"
"WDR82","turquoise"
"WDR83","blue"
"WDR83OS","red"
"WDR86","grey"
"WDR87","grey"
"WDR88","grey"
"WDR89","turquoise"
"WDR90","blue"
"WDR91","blue"
"WDR93","grey"
"WDSUB1","turquoise"
"WDTC1","blue"
"WEE1","turquoise"
"WEE2","grey"
"WFDC2","grey"
"WFDC3","grey"
"WFDC5","brown"
"WFDC6","brown"
"WFIKKN1","blue"
"WFS1","blue"
"WHAMM","turquoise"
"WIF1","yellow"
"WIPF1","grey"
"WIPF2","turquoise"
"WIPF3","grey"
"WIPI1","turquoise"
"WIPI2","turquoise"
"WIZ","blue"
"WLS","turquoise"
"WNK1","turquoise"
"WNK2","blue"
"WNK3","grey"
"WNK4","grey"
"WNT10A","grey"
"WNT10B","turquoise"
"WNT11","grey"
"WNT16","brown"
"WNT2B","grey"
"WNT3","turquoise"
"WNT3A","brown"
"WNT4","grey"
"WNT5A","turquoise"
"WNT5B","blue"
"WNT7A","brown"
"WNT7B","grey"
"WNT8B","grey"
"WNT9A","blue"
"WRAP53","blue"
"WRAP73","blue"
"WRN","turquoise"
"WRNIP1","turquoise"
"WSB1","turquoise"
"WSB2","turquoise"
"WSCD1","grey"
"WSCD2","yellow"
"WTAP","turquoise"
"WTIP","blue"
"WWC1","blue"
"WWC2","turquoise"
"WWC3","turquoise"
"WWOX","turquoise"
"WWP1","turquoise"
"WWP2","blue"
"WWTR1","turquoise"
"XAB2","blue"
"XAF1","grey"
"XBP1","turquoise"
"XDH","grey"
"XG","grey"
"XIAP","turquoise"
"XK","grey"
"XKR6","grey"
"XKR7","yellow"
"XKR8","blue"
"XKR9","grey"
"XKRX","grey"
"XPA","turquoise"
"XPC","turquoise"
"XPNPEP1","turquoise"
"XPNPEP3","turquoise"
"XPO1","turquoise"
"XPO4","turquoise"
"XPO5","turquoise"
"XPO6","turquoise"
"XPO7","turquoise"
"XPOT","turquoise"
"XPR1","turquoise"
"XRCC1","blue"
"XRCC2","turquoise"
"XRCC3","blue"
"XRCC4","turquoise"
"XRCC5","turquoise"
"XRCC6","turquoise"
"XRN1","turquoise"
"XRN2","turquoise"
"XRRA1","turquoise"
"XXYLT1","turquoise"
"XYLB","turquoise"
"XYLT1","grey"
"XYLT2","blue"
"YAF2","turquoise"
"YAP1","turquoise"
"YARS2","turquoise"
"YBEY","turquoise"
"YBX1","turquoise"
"YBX2","grey"
"YBX3","turquoise"
"YDJC","blue"
"YEATS2","turquoise"
"YEATS4","turquoise"
"YES1","turquoise"
"YIF1A","blue"
"YIF1B","blue"
"YIPF1","turquoise"
"YIPF2","blue"
"YIPF3","blue"
"YIPF4","turquoise"
"YIPF5","turquoise"
"YIPF6","turquoise"
"YJEFN3","blue"
"YKT6","turquoise"
"YLPM1","turquoise"
"YME1L1","turquoise"
"YOD1","turquoise"
"YPEL1","turquoise"
"YPEL2","turquoise"
"YPEL3","blue"
"YPEL4","yellow"
"YPEL5","turquoise"
"YRDC","turquoise"
"YTHDC1","black"
"YTHDC2","turquoise"
"YTHDF1","turquoise"
"YTHDF2","turquoise"
"YTHDF3","turquoise"
"YWHAB","turquoise"
"YWHAE","turquoise"
"YWHAG","turquoise"
"YWHAH","turquoise"
"YWHAQ","turquoise"
"YWHAZ","turquoise"
"YY1","turquoise"
"YY1AP1","turquoise"
"YY2","turquoise"
"ZACN","grey"
"ZBBX","brown"
"ZBED1","black"
"ZBED2","brown"
"ZBED3","turquoise"
"ZBED4","turquoise"
"ZBED5","turquoise"
"ZBED6","turquoise"
"ZBED8","turquoise"
"ZBTB1","turquoise"
"ZBTB10","turquoise"
"ZBTB11","turquoise"
"ZBTB12","black"
"ZBTB14","turquoise"
"ZBTB16","green"
"ZBTB17","blue"
"ZBTB18","turquoise"
"ZBTB2","turquoise"
"ZBTB20","turquoise"
"ZBTB21","turquoise"
"ZBTB22","blue"
"ZBTB24","turquoise"
"ZBTB25","turquoise"
"ZBTB26","turquoise"
"ZBTB3","blue"
"ZBTB32","grey"
"ZBTB33","turquoise"
"ZBTB34","turquoise"
"ZBTB37","turquoise"
"ZBTB38","turquoise"
"ZBTB39","turquoise"
"ZBTB4","turquoise"
"ZBTB40","turquoise"
"ZBTB41","turquoise"
"ZBTB42","blue"
"ZBTB43","turquoise"
"ZBTB44","turquoise"
"ZBTB45","blue"
"ZBTB46","blue"
"ZBTB47","blue"
"ZBTB48","blue"
"ZBTB49","turquoise"
"ZBTB5","turquoise"
"ZBTB6","turquoise"
"ZBTB7A","blue"
"ZBTB7B","blue"
"ZBTB7C","grey"
"ZBTB8A","turquoise"
"ZBTB8OS","turquoise"
"ZBTB9","turquoise"
"ZC2HC1A","turquoise"
"ZC2HC1C","turquoise"
"ZC3H10","turquoise"
"ZC3H11A","grey"
"ZC3H12A","blue"
"ZC3H12B","turquoise"
"ZC3H12C","turquoise"
"ZC3H12D","grey"
"ZC3H13","turquoise"
"ZC3H14","turquoise"
"ZC3H15","turquoise"
"ZC3H18","blue"
"ZC3H3","blue"
"ZC3H4","blue"
"ZC3H6","turquoise"
"ZC3H7A","turquoise"
"ZC3H7B","blue"
"ZC3H8","turquoise"
"ZC3HAV1","turquoise"
"ZC3HAV1L","turquoise"
"ZC3HC1","turquoise"
"ZC4H2","turquoise"
"ZCCHC10","turquoise"
"ZCCHC14","turquoise"
"ZCCHC17","turquoise"
"ZCCHC18","grey"
"ZCCHC2","turquoise"
"ZCCHC24","grey"
"ZCCHC3","turquoise"
"ZCCHC4","turquoise"
"ZCCHC7","turquoise"
"ZCCHC8","turquoise"
"ZCCHC9","turquoise"
"ZCRB1","turquoise"
"ZCWPW1","turquoise"
"ZCWPW2","grey"
"ZDBF2","turquoise"
"ZDHHC1","blue"
"ZDHHC11","grey"
"ZDHHC12","blue"
"ZDHHC13","turquoise"
"ZDHHC14","turquoise"
"ZDHHC16","turquoise"
"ZDHHC17","turquoise"
"ZDHHC18","blue"
"ZDHHC2","turquoise"
"ZDHHC20","turquoise"
"ZDHHC21","turquoise"
"ZDHHC23","turquoise"
"ZDHHC24","blue"
"ZDHHC3","turquoise"
"ZDHHC4","turquoise"
"ZDHHC5","turquoise"
"ZDHHC6","turquoise"
"ZDHHC7","turquoise"
"ZDHHC8","blue"
"ZDHHC9","turquoise"
"ZEB1","red"
"ZEB2","brown"
"ZER1","blue"
"ZFAND1","turquoise"
"ZFAND2A","turquoise"
"ZFAND2B","blue"
"ZFAND3","turquoise"
"ZFAND4","turquoise"
"ZFAND5","turquoise"
"ZFAND6","turquoise"
"ZFAT","turquoise"
"ZFC3H1","turquoise"
"ZFHX2","blue"
"ZFHX3","turquoise"
"ZFHX4","grey"
"ZFP1","turquoise"
"ZFP14","turquoise"
"ZFP2","grey"
"ZFP28","red"
"ZFP3","grey"
"ZFP30","turquoise"
"ZFP36","grey"
"ZFP36L1","grey"
"ZFP36L2","turquoise"
"ZFP37","red"
"ZFP41","blue"
"ZFP57","brown"
"ZFP62","turquoise"
"ZFP64","blue"
"ZFP69","turquoise"
"ZFP69B","turquoise"
"ZFP82","grey"
"ZFP90","turquoise"
"ZFP91","turquoise"
"ZFP91-CNTF","grey"
"ZFPL1","blue"
"ZFPM1","blue"
"ZFR","turquoise"
"ZFR2","yellow"
"ZFX","turquoise"
"ZFY","grey"
"ZFYVE1","turquoise"
"ZFYVE16","turquoise"
"ZFYVE19","blue"
"ZFYVE21","turquoise"
"ZFYVE26","turquoise"
"ZFYVE27","blue"
"ZFYVE28","blue"
"ZFYVE9","turquoise"
"ZG16B","yellow"
"ZGLP1","blue"
"ZGPAT","blue"
"ZGRF1","turquoise"
"ZHX1","turquoise"
"ZHX2","blue"
"ZHX3","turquoise"
"ZIK1","grey"
"ZKSCAN1","turquoise"
"ZKSCAN2","turquoise"
"ZKSCAN3","turquoise"
"ZKSCAN4","turquoise"
"ZKSCAN5","turquoise"
"ZKSCAN7","red"
"ZKSCAN8","turquoise"
"ZMAT1","grey"
"ZMAT2","turquoise"
"ZMAT3","turquoise"
"ZMAT5","blue"
"ZMIZ1","blue"
"ZMIZ2","blue"
"ZMPSTE24","turquoise"
"ZMYM1","turquoise"
"ZMYM2","turquoise"
"ZMYM3","turquoise"
"ZMYM4","turquoise"
"ZMYM5","turquoise"
"ZMYM6","turquoise"
"ZMYND10","blue"
"ZMYND11","turquoise"
"ZMYND12","grey"
"ZMYND15","blue"
"ZMYND19","blue"
"ZMYND8","turquoise"
"ZNF10","turquoise"
"ZNF100","turquoise"
"ZNF101","turquoise"
"ZNF106","turquoise"
"ZNF107","turquoise"
"ZNF112","turquoise"
"ZNF117","grey"
"ZNF12","turquoise"
"ZNF121","turquoise"
"ZNF124","turquoise"
"ZNF131","turquoise"
"ZNF132","grey"
"ZNF133","turquoise"
"ZNF134","turquoise"
"ZNF135","green"
"ZNF136","turquoise"
"ZNF138","turquoise"
"ZNF14","turquoise"
"ZNF140","turquoise"
"ZNF141","turquoise"
"ZNF142","blue"
"ZNF143","turquoise"
"ZNF146","turquoise"
"ZNF148","turquoise"
"ZNF154","grey"
"ZNF155","turquoise"
"ZNF157","green"
"ZNF16","turquoise"
"ZNF160","turquoise"
"ZNF165","turquoise"
"ZNF169","turquoise"
"ZNF17","turquoise"
"ZNF174","turquoise"
"ZNF175","grey"
"ZNF177","yellow"
"ZNF18","turquoise"
"ZNF180","turquoise"
"ZNF181","turquoise"
"ZNF182","turquoise"
"ZNF184","turquoise"
"ZNF185","turquoise"
"ZNF189","turquoise"
"ZNF19","turquoise"
"ZNF195","turquoise"
"ZNF197","turquoise"
"ZNF2","turquoise"
"ZNF20","grey"
"ZNF200","turquoise"
"ZNF202","turquoise"
"ZNF205","blue"
"ZNF207","turquoise"
"ZNF211","turquoise"
"ZNF212","blue"
"ZNF213","blue"
"ZNF214","grey"
"ZNF215","grey"
"ZNF217","grey"
"ZNF219","blue"
"ZNF22","turquoise"
"ZNF221","turquoise"
"ZNF222","turquoise"
"ZNF223","turquoise"
"ZNF224","turquoise"
"ZNF225","turquoise"
"ZNF226","turquoise"
"ZNF227","turquoise"
"ZNF229","red"
"ZNF23","turquoise"
"ZNF230","turquoise"
"ZNF232","turquoise"
"ZNF233","turquoise"
"ZNF234","turquoise"
"ZNF235","turquoise"
"ZNF236","turquoise"
"ZNF239","turquoise"
"ZNF24","turquoise"
"ZNF248","turquoise"
"ZNF25","turquoise"
"ZNF250","turquoise"
"ZNF251","turquoise"
"ZNF253","turquoise"
"ZNF254","turquoise"
"ZNF256","turquoise"
"ZNF257","grey"
"ZNF26","turquoise"
"ZNF260","turquoise"
"ZNF263","turquoise"
"ZNF264","turquoise"
"ZNF266","turquoise"
"ZNF267","turquoise"
"ZNF268","turquoise"
"ZNF273","turquoise"
"ZNF274","turquoise"
"ZNF275","turquoise"
"ZNF276","blue"
"ZNF277","turquoise"
"ZNF28","turquoise"
"ZNF280B","grey"
"ZNF280C","turquoise"
"ZNF280D","turquoise"
"ZNF281","turquoise"
"ZNF282","blue"
"ZNF283","turquoise"
"ZNF284","turquoise"
"ZNF285","turquoise"
"ZNF286A","turquoise"
"ZNF287","turquoise"
"ZNF292","turquoise"
"ZNF296","blue"
"ZNF3","turquoise"
"ZNF30","turquoise"
"ZNF300","red"
"ZNF302","turquoise"
"ZNF304","grey"
"ZNF311","grey"
"ZNF316","blue"
"ZNF317","turquoise"
"ZNF318","turquoise"
"ZNF319","blue"
"ZNF32","turquoise"
"ZNF320","turquoise"
"ZNF322","turquoise"
"ZNF324","turquoise"
"ZNF324B","blue"
"ZNF326","turquoise"
"ZNF329","turquoise"
"ZNF330","turquoise"
"ZNF331","turquoise"
"ZNF333","turquoise"
"ZNF334","red"
"ZNF335","blue"
"ZNF337","turquoise"
"ZNF33A","turquoise"
"ZNF33B","turquoise"
"ZNF34","turquoise"
"ZNF341","blue"
"ZNF343","turquoise"
"ZNF345","red"
"ZNF346","turquoise"
"ZNF347","green"
"ZNF35","turquoise"
"ZNF350","turquoise"
"ZNF354A","turquoise"
"ZNF354B","turquoise"
"ZNF354C","red"
"ZNF358","blue"
"ZNF362","blue"
"ZNF365","red"
"ZNF367","turquoise"
"ZNF37A","turquoise"
"ZNF382","grey"
"ZNF383","turquoise"
"ZNF384","turquoise"
"ZNF385A","blue"
"ZNF385C","blue"
"ZNF391","turquoise"
"ZNF394","turquoise"
"ZNF395","blue"
"ZNF396","turquoise"
"ZNF397","turquoise"
"ZNF398","turquoise"
"ZNF404","grey"
"ZNF407","turquoise"
"ZNF408","blue"
"ZNF41","turquoise"
"ZNF410","turquoise"
"ZNF414","blue"
"ZNF415","green"
"ZNF416","turquoise"
"ZNF417","turquoise"
"ZNF418","yellow"
"ZNF419","turquoise"
"ZNF420","grey"
"ZNF425","turquoise"
"ZNF426","turquoise"
"ZNF428","blue"
"ZNF429","red"
"ZNF43","red"
"ZNF430","turquoise"
"ZNF431","turquoise"
"ZNF432","turquoise"
"ZNF433","red"
"ZNF436","turquoise"
"ZNF438","turquoise"
"ZNF439","grey"
"ZNF44","turquoise"
"ZNF440","turquoise"
"ZNF441","turquoise"
"ZNF442","turquoise"
"ZNF443","turquoise"
"ZNF444","blue"
"ZNF445","turquoise"
"ZNF446","blue"
"ZNF449","grey"
"ZNF45","turquoise"
